"code","iso","country","OCP.ind.1995","OCP.ind.1996","OCP.ind.1997","OCP.ind.1998","OCP.ind.1999","OCP.ind.2000","OCP.ind.2001","OCP.ind.2002","OCP.ind.2003","OCP.ind.2004","OCP.ind.2005","OCP.ind.2006","OCP.ind.2007","OCP.ind.2008","OCP.ind.2009","OCP.ind.2010","OCP.ind.2011","OCP.ind.2012","OCP.ind.2013","OCP.ind.2014","OCP.ind.2015","OCP.ind.2016","OCP.ind.2017","OCP.ind.2018","OCP.ind.2019","OCP.ind.2020","OCP.ind.2021","OCP.ind.2022"
528,"NLD","Netherlands",27.049137205993,27.0362541355266,27.0233710650601,27.0104879945937,26.9976049241273,26.9847218536609,26.953324262766,26.921926671871,26.8905290809761,26.8591314900812,26.8277338991863,26.8105970877156,26.7934602762448,26.7763234647742,26.7591866533035,26.7420498418327,27.4361084145933,28.1301669873538,28.8242255601144,29.5182841328749,30.2123427056354,31.6637154358476,33.1150881660598,34.566460896272,36.0178336264841,37.4692063566963,37.4692063566963,37.4692063566963
540,"NCL","New Caledonia",60.0882332800849,59.9046136061717,59.7209939322585,59.5373742583455,59.3537545844323,59.1701349105191,59.0194897549708,58.8688445994224,58.7181994438741,58.5675542883257,58.4169091327774,58.2753277837966,58.1337464348158,57.9921650858351,57.8505837368543,57.7090023878735,57.2466904876847,56.7843785874959,56.322066687307,55.8597547871182,55.3974428869294,55.2646664681696,55.1318900494097,54.99911363065,54.8663372118901,54.7335607931303,54.7335607931303,54.7335607931303
554,"NZL","New Zealand",32.1813585359488,32.1119051150104,32.0424516940719,31.9729982731333,31.9035448521948,31.8340914312563,31.7371323062099,31.6401731811636,31.5432140561172,31.4462549310709,31.3492958060245,31.2641366022884,31.1789773985522,31.093818194816,31.0086589910799,30.9234997873438,31.7481248406877,32.5727498940316,33.3973749473755,34.2220000007194,35.0466250540633,36.6001086148858,38.1535921757083,39.7070757365309,41.2605592973534,42.8140428581759,42.8140428581759,42.8140428581759
558,"NIC","Nicaragua",29.9269103564072,29.6855450221361,29.444179687865,29.202814353594,28.9614490193229,28.7200836850518,28.5694384328938,28.4187931807358,28.2681479285778,28.1175026764198,27.9668574242618,27.8179952476094,27.669133070957,27.5202708943046,27.3714087176522,27.2225465409999,26.8636224604852,26.5046983799704,26.1457742994557,25.7868502189409,25.4279261384263,26.4172745406982,27.40662294297,28.3959713452419,29.3853197475138,30.3746681497857,30.3746681497857,30.3746681497857
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",15.4683634268315,15.232160197068,14.9959569673045,14.7597537375411,14.5235505077775,14.2873472780141,13.8611370758139,13.4349268736139,13.0087166714137,12.5825064692137,12.1562962670135,11.7821139327046,11.4079315983957,11.0337492640868,10.659566929778,10.2853845954691,9.85569759957293,9.4260106036769,8.99632360778075,8.5666366118847,8.13694961598858,9.05895318768667,9.98095675938485,10.9029603310829,11.8249639027811,12.7469674744792,12.7469674744792,12.7469674744792
570,"NIU","Niue",89.2940486037608,89.4504009811303,89.6067533584998,89.7631057358701,89.9194581132397,90.0758104906092,90.2096413892723,90.3434722879362,90.4773031865993,90.6111340852633,90.7449649839264,90.7898612733424,90.8347575627593,90.8796538521754,90.9245501415922,90.9694464310083,91.569852095126,92.1702577592438,92.7706634233624,93.3710690874802,93.971474751598,93.971474751598,93.971474751598,93.971474751598,93.971474751598,93.971474751598,93.971474751598,93.971474751598
408,"PRK","North Korea",21.0179514078052,21.0800744393493,21.1421974708935,21.2043205024376,21.2664435339818,21.3285665655259,21.238307733156,21.1480489007863,21.0577900684164,20.9675312360466,20.8772724036767,20.8345034526084,20.79173450154,20.7489655504717,20.7061965994033,20.663427648335,20.5390961735327,20.4147646987303,20.290433223928,20.1661017491257,20.0417702743233,22.4323943794769,24.8230184846305,27.213642589784,29.6042666949376,31.9948908000912,31.9948908000912,31.9948908000912
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",36.6734256826338,36.6822723430519,36.6911190034699,36.699965663888,36.708812324306,36.7176589847241,36.7007640890635,36.6838691934029,36.6669742977423,36.6500794020817,36.6331845064211,36.5419829829883,36.4507814595554,36.3595799361226,36.2683784126897,36.1771768892569,37.2158693202,38.2545617511431,39.2932541820861,40.3319466130292,41.3706390439723,43.1123034852619,44.8539679265515,46.5956323678411,48.3372968091308,50.0789612504204,50.0789612504204,50.0789612504204
512,"OMN","Oman",26.4161991392888,26.3438244741147,26.2714498089406,26.1990751437666,26.1267004785926,26.0543258134185,25.8586632463596,25.6630006793008,25.4673381122419,25.2716755451831,25.0760129781242,24.7036901750884,24.3313673720526,23.9590445690167,23.5867217659809,23.2143989629451,21.3799186680427,19.5454383731404,17.7109580782381,15.8764777833357,14.0419974884334,14.9321313485875,15.8222652087417,16.7123990688958,17.6025329290499,18.4926667892041,18.4926667892041,18.4926667892041
586,"PAK","Pakistan",24.0007738494545,23.7998471976068,23.598920545759,23.3979938939114,23.1970672420637,22.996140590216,22.7366017643533,22.4770629384906,22.2175241126279,21.9579852867652,21.6984464609025,21.4536377935248,21.208829126147,20.9640204587694,20.7192117913916,20.4744031240138,17.6506791851568,14.8269552462997,12.0032313074426,9.17950736858549,6.35578342972839,7.12344998401565,7.89111653830294,8.65878309259014,9.42644964687742,10.1941162011647,10.1941162011647,10.1941162011647
585,"PLW","Palau",73.7655978960949,73.5906489254994,73.4156999549038,73.2407509843082,73.0658020137126,72.890853043117,72.8324249425869,72.7739968420567,72.7155687415266,72.6571406409964,72.5987125404663,72.5558484013811,72.5129842622958,72.4701201232106,72.4272559841253,72.3843918450401,69.6155814755095,66.8467711059789,64.0779607364483,61.3091503669178,58.5403399973872,59.2957706739068,60.0512013504263,60.8066320269458,61.5620627034653,62.3174933799849,62.3174933799849,62.3174933799849
591,"PAN","Panama",29.8629333146694,29.7027113882567,29.5424894618441,29.3822675354313,29.2220456090187,29.061823682606,28.9372414501284,28.8126592176507,28.6880769851731,28.5634947526954,28.4389125202177,28.54440301658,28.6498935129423,28.7553840093045,28.8608745056668,28.9663650020291,28.3868733068423,27.8073816116556,27.2278899164689,26.6483982212822,26.0689065260954,26.7929599910832,27.517013456071,28.2410669210588,28.9651203860466,29.6891738510344,29.6891738510344,29.6891738510344
598,"PNG","Papua New Guinea",38.8298578235673,38.6655899420983,38.5013220606293,38.3370541791605,38.1727862976915,38.0085184162226,37.8016944076639,37.5948703991052,37.3880463905467,37.181222381988,36.9743983734293,36.6633350086946,36.3522716439599,36.0412082792253,35.7301449144906,35.4190815497559,35.29737145016,35.1756613505641,35.0539512509683,34.9322411513724,34.8105310517765,35.5068315440406,36.2031320363048,36.8994325285689,37.595733020833,38.2920335130972,38.2920335130972,38.2920335130972
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",19.275578822686,19.1274503170734,18.9793218114607,18.8311933058481,18.6830648002354,18.5349362946228,18.3726936010279,18.2104509074329,18.048208213838,17.885965520243,17.7237228266481,17.5706840353534,17.4176452440586,17.2646064527638,17.111567661469,16.9585288701743,16.0584444358469,15.1583600015195,14.2582755671921,13.3581911328648,12.4581066985374,13.4528895514286,14.4476724043198,15.4424552572111,16.4372381101023,17.4320209629935,17.4320209629935,17.4320209629935
608,"PHL","Philippines",13.4628267793405,13.1997931077698,12.9367594361991,12.6737257646284,12.4106920930576,12.1476584214869,11.9141416459476,11.6806248704082,11.447108094869,11.2135913193297,10.9800745437903,10.7423205482908,10.5045665527914,10.266812557292,10.0290585617925,9.79130456629306,8.72932076733942,7.66733696838583,6.60535316943221,5.54336937047859,4.48138557152498,4.33635452752681,4.19132348352865,4.04629243953052,3.90126139553239,3.75623035153424,3.75623035153424,3.75623035153424
616,"POL","Poland",32.9194376228877,33.2690675950247,33.6186975671616,33.9683275392986,34.3179575114355,34.6675874835724,34.8945583418839,35.1215292001953,35.3485000585066,35.575470916818,35.8024417751294,35.83106036172,35.8596789483105,35.8882975349012,35.9169161214917,35.9455347080823,36.0831206861616,36.2207066642409,36.3582926423203,36.4958786203996,36.6334645984789,37.8473415890482,39.0612185796175,40.2750955701867,41.4889725607561,42.7028495513253,42.7028495513253,42.7028495513253
620,"PRT","Portugal",24.4448085777207,24.4279562140863,24.4111038504519,24.3942514868173,24.3773991231829,24.3605467595485,24.3288761385883,24.297205517628,24.2655348966678,24.2338642757075,24.2021936547473,24.1926021028174,24.1830105508877,24.1734189989578,24.163827447028,24.1542358950981,25.1647651692779,26.1752944434577,27.1858237176374,28.1963529918172,29.206882265997,30.8660611047082,32.5252399434194,34.1844187821306,35.8435976208418,37.502776459553,37.502776459553,37.502776459553
634,"QAT","Qatar",65.1896107984688,64.9444005459461,64.6991902934233,64.4539800409006,64.2087697883778,63.963559535855,63.3283759970442,62.6931924582332,62.0580089194223,61.4228253806113,60.7876418418005,59.5667279944872,58.3458141471739,57.1249002998608,55.9039864525475,54.6830726052342,53.8881511649503,53.0932297246664,52.2983082843824,51.5033868440985,50.7084654038146,51.765618544468,52.8227716851214,53.8799248257748,54.9370779664282,55.9942311070817,55.9942311070817,55.9942311070817
178,"COG","Republic of Congo",47.5790910782018,47.3242083258823,47.069325573563,46.8144428212435,46.5595600689242,46.3046773166047,46.0411448586693,45.777612400734,45.5140799427987,45.2505474848633,44.987015026928,44.6396617790681,44.2923085312083,43.9449552833484,43.5976020354886,43.2502487876287,40.6709113871022,38.0915739865756,35.5122365860491,32.9328991855226,30.353561784996,31.0794893459694,31.8054169069428,32.5313444679161,33.2572720288895,33.9831995898629,33.9831995898629,33.9831995898629
642,"ROU","Romania",40.6193777358006,40.6245020189629,40.6296263021252,40.6347505852875,40.6398748684498,40.644999151612,41.0224881937004,41.3999772357888,41.7774662778772,42.1549553199656,42.5324443620539,42.9097947205984,43.2871450791429,43.6644954376874,44.0418457962319,44.4191961547763,40.883804873796,37.3484135928158,33.8130223118355,30.2776310308553,26.742239749875,27.4615431289858,28.1808465080967,28.9001498872076,29.6194532663185,30.3387566454293,30.3387566454293,30.3387566454293
643,"RUS","Russia",11.8533651920309,11.8504444340596,11.8475236760882,11.844602918117,11.8416821601456,11.8387614021744,11.8496422914571,11.8605231807398,11.8714040700227,11.8822849593054,11.8931658485881,11.8778043743425,11.8624429000969,11.8470814258512,11.8317199516057,11.81635847736,11.7630414697691,11.7097244621782,11.6564074545874,11.6030904469965,11.5497734394056,13.8606976583486,16.1716218772917,18.4825460962347,20.7934703151778,23.1043945341208,23.1043945341208,23.1043945341208
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"BLM","Saint Barthelemy",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
659,"KNA","Saint Kitts and Nevis",62.414781326359,62.9487933107637,63.4828052951685,64.0168172795732,64.550829263978,65.0848412483826,65.809056951362,66.5332726543414,67.2574883573208,67.9817040603001,68.7059197632795,68.2752432863101,67.8445668093406,67.4138903323711,66.9832138554016,66.5525373784322,64.6119797615177,62.6714221446032,60.7308645276887,58.7903069107741,56.8497492938597,57.6904737802815,58.5311982667033,59.3719227531251,60.212647239547,61.0533717259688,61.0533717259688,61.0533717259688
662,"LCA","Saint Lucia",51.3258340488048,51.4207276809866,51.5156213131684,51.6105149453503,51.705408577532,51.8003022097138,51.9438847138498,52.0874672179859,52.2310497221219,52.3746322262579,52.5182147303939,52.6221382924834,52.7260618545729,52.8299854166623,52.9339089787518,53.0378325408412,54.3854289474873,55.7330253541335,57.0806217607795,58.4282181674257,59.7758145740717,59.9972129865192,60.2186113989668,60.4400098114143,60.6614082238618,60.8828066363093,60.8828066363093,60.8828066363093
670,"VCT","Saint Vincent and the Grenadines",61.0020689112733,61.0614630729495,61.1208572346256,61.1802513963018,61.2396455579779,61.2990397196541,61.3977545805428,61.4964694414316,61.5951843023205,61.6938991632093,61.7926140240981,62.0751311027289,62.3576481813598,62.6401652599907,62.9226823386216,63.2051994172524,62.7429950886315,62.2807907600104,61.8185864313895,61.3563821027685,60.8941777741475,61.7119825683447,62.529787362542,63.3475921567393,64.1653969509365,64.9832017451337,64.9832017451337,64.9832017451337
882,"WSM","Samoa",63.5446024615028,63.4687988635156,63.3929952655284,63.3171916675412,63.241388069554,63.1655844715668,63.0856448386347,63.0057052057025,62.9257655727704,62.8458259398382,62.7658863069061,62.7085195830023,62.6511528590983,62.5937861351945,62.5364194112905,62.4790526873867,62.414562993334,62.3500732992814,62.2855836052287,62.2210939111761,62.1566042171235,64.4516446835693,66.7466851500152,69.041725616461,71.3367660829069,73.6318065493527,73.6318065493527,73.6318065493527
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",64.5131634015804,64.3637148582934,64.2142663150063,64.0648177717192,63.9153692284321,63.7659206851451,63.3538801151713,62.9418395451974,62.5297989752235,62.1177584052496,61.7057178352758,61.3636163282416,61.0215148212074,60.6794133141732,60.337311807139,59.9952103001048,58.856794008446,57.7183777167872,56.5799614251284,55.4415451334697,54.3031288418108,55.0615355276028,55.8199422133947,56.5783488991867,57.3367555849787,58.0951622707706,58.0951622707706,58.0951622707706
682,"SAU","Saudi Arabia",36.95317277138,36.7822704039267,36.6113680364733,36.4404656690199,36.2695633015665,36.0986609341132,35.8734272817499,35.6481936293866,35.4229599770233,35.19772632466,34.9724926722968,34.746766111762,34.5210395512272,34.2953129906924,34.0695864301576,33.8438598696228,33.9318941916362,34.0199285136495,34.107962835663,34.1959971576763,34.2840314796898,35.5008263539449,36.7176212282,37.9344161024551,39.1512109767102,40.3680058509653,40.3680058509653,40.3680058509653
686,"SEN","Senegal",28.5191137422033,28.2470369992021,27.9749602562009,27.7028835131997,27.4308067701985,27.1587300271973,26.8651212540118,26.5715124808263,26.2779037076409,25.9842949344554,25.6906861612699,25.4281526861886,25.1656192111071,24.9030857360258,24.6405522609444,24.3780187858631,23.4830469171186,22.5880750483741,21.6931031796295,20.798131310885,19.9031594421405,20.8578716140456,21.8125837859507,22.7672959578557,23.7220081297608,24.6767203016658,24.6767203016658,24.6767203016658
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",61.9112939222458,61.8095754706281,61.7078570190104,61.6061385673927,61.504420115775,61.4027016641573,61.3756497639904,61.3485978638234,61.3215459636565,61.2944940634895,61.2674421633226,61.1540412818253,61.0406404003279,60.9272395188307,60.8138386373333,60.700437755836,61.0472941497395,61.394150543643,61.7410069375465,62.0878633314499,62.4347197253534,63.7756186929617,65.1165176605701,66.4574166281784,67.7983155957867,69.139214563395,69.139214563395,69.139214563395
694,"SLE","Sierra Leone",40.940006215747,41.281850084491,41.623693953235,41.9655378219791,42.3073816907231,42.6492255594671,41.8824938703518,41.1157621812365,40.3490304921212,39.5822988030059,38.8155671138906,38.4496101490826,38.0836531842746,37.7176962194666,37.3517392546586,36.9857822898506,36.5748709123078,36.163959534765,35.7530481572222,35.3421367796794,34.9312254021366,35.4704948193304,36.0097642365241,36.549033653718,37.0883030709117,37.6275724881055,37.6275724881055,37.6275724881055
702,"SGP","Singapore",28.8651357745182,28.6921446522671,28.5191535300159,28.3461624077649,28.1731712855137,28.0001801632626,27.9549812759026,27.9097823885426,27.8645835011827,27.8193846138227,27.7741857264628,27.5357809926305,27.2973762587981,27.0589715249658,26.8205667911335,26.5821620573012,27.1090635321245,27.6359650069478,28.1628664817711,28.6897679565944,29.2166694314177,30.6449620255558,32.0732546196939,33.501547213832,34.9298398079702,36.3581324021083,36.3581324021083,36.3581324021083
534,"SXM","Sint Maarten",73.9733233002445,74.028537118851,74.0837509374576,74.1389647560642,74.1941785746708,74.2493923932773,73.8931410884882,73.5368897836992,73.1806384789101,72.8243871741211,72.468135869332,72.5498897659368,72.6316436625416,72.7133975591465,72.7951514557513,72.8769053523561,72.7050353866851,72.5331654210143,72.3612954553434,72.1894254896725,72.0175555240016,74.314456528933,76.6113575338643,78.9082585387957,81.205159543727,83.5020605486584,83.5020605486584,83.5020605486584
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",36.8148573635786,36.7229591488723,36.6310609341659,36.5391627194595,36.4472645047532,36.3553662900468,36.1603446498806,35.9653230097144,35.7703013695482,35.575279729382,35.3802580892158,35.0751053594717,34.7699526297277,34.4647998999835,34.1596471702394,33.8544944404953,33.2592495477576,32.6640046550197,32.068759762282,31.4735148695441,30.8782699768064,31.896780386066,32.9152907953254,33.933801204585,34.9523116138445,35.9708220231041,35.9708220231041,35.9708220231041
706,"SOM","Somalia",32.5166414688659,32.30361192228,32.0905823756941,31.8775528291082,31.6645232825223,31.4514937359364,31.1932352440153,30.9349767520941,30.676718260173,30.4184597682519,30.1602012763307,29.8808423088368,29.6014833413429,29.3221243738488,29.0427654063549,28.763406438861,29.0341152627552,29.3048240866495,29.5755329105439,29.8462417344382,30.1169505583324,31.569820355581,33.0226901528296,34.4755599500783,35.9284297473269,37.3812995445755,37.3812995445755,37.3812995445755
710,"ZAF","South Africa",21.0542402264182,20.9354122961152,20.8165843658122,20.6977564355092,20.5789285052062,20.4601005749033,20.4303756258042,20.4006506767051,20.3709257276061,20.341200778507,20.311475829408,20.2705699039834,20.2296639785589,20.1887580531344,20.1478521277098,20.1069462022853,18.6898573681729,17.2727685340606,15.8556796999483,14.438590865836,13.0215020317236,13.8853953152304,14.7492885987371,15.6131818822438,16.4770751657506,17.3409684492573,17.3409684492573,17.3409684492573
410,"KOR","South Korea",14.625630956352,14.5939404726777,14.5622499890034,14.5305595053291,14.4988690216548,14.4671785379805,14.4697004327331,14.4722223274858,14.4747442222386,14.4772661169912,14.4797880117439,14.4711873833735,14.4625867550031,14.4539861266327,14.4453854982624,14.436784869892,15.0689018651771,15.7010188604623,16.3331358557475,16.9652528510326,17.5973698463177,19.063909802182,20.5304497580463,21.9969897139105,23.4635296697748,24.930069625639,24.930069625639,24.930069625639
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",18.6482720273957,18.6376157180577,18.6269594087197,18.6163030993817,18.6056467900437,18.5949904807056,18.4846020695341,18.3742136583625,18.2638252471908,18.1534368360192,18.0430484248477,17.930123326816,17.8171982287844,17.7042731307528,17.5913480327212,17.4784229346896,18.3624281698415,19.2464334049935,20.1304386401454,21.0144438752973,21.8984491104493,23.4627365447043,25.0270239789593,26.5913114132142,28.1555988474692,29.7198862817242,29.7198862817242,29.7198862817242
144,"LKA","Sri Lanka",28.7125566090396,28.4775058440757,28.2424550791117,28.0074043141479,27.7723535491839,27.53730278422,27.3520736941026,27.1668446039853,26.9816155138679,26.7963864237506,26.6111573336331,26.3594406303105,26.107723926988,25.8560072236653,25.6042905203428,25.3525738170201,24.7723359432203,24.1920980694205,23.6118601956207,23.0316223218209,22.4513844480211,23.1626572317797,23.8739300155382,24.5852027992968,25.2964755830554,26.007748366814,26.007748366814,26.007748366814
275,"PSE","State of Palestine",24.6075614544966,24.2618683072799,23.9161751600631,23.5704820128462,23.2247888656294,22.8790957184126,22.889040966682,22.8989862149514,22.9089314632208,22.9188767114902,22.9288219597596,22.7224644375365,22.5161069153134,22.3097493930903,22.1033918708672,21.8970343486441,22.546934633863,23.1968349190817,23.8467352043006,24.4966354895193,25.1465357747381,26.5648672952498,27.9831988157615,29.4015303362732,30.8198618567849,32.2381933772966,32.2381933772966,32.2381933772966
729,"SDN","Sudan",53.8101632791899,53.4407484517831,53.0713336243763,52.7019187969695,52.3325039695628,51.963089142156,51.667164333973,51.37123952579,51.075314717607,50.779389909424,50.483465101241,50.1765197790216,49.8695744568023,49.5626291345829,49.2556838123636,48.9487384901442,44.0206555455255,39.0925726009067,34.164489656288,29.2364067116692,24.3083237670505,25.0127791718763,25.717234576702,26.4216899815278,27.1261453863535,27.8306007911793,27.8306007911793,27.8306007911793
740,"SUR","Suriname",51.8408133459099,51.7468814375413,51.6529495291726,51.5590176208039,51.4650857124353,51.3711538040666,51.1520073759193,50.9328609477719,50.7137145196245,50.4945680914771,50.2754216633297,50.1366972214749,49.99797277962,49.8592483377653,49.7205238959104,49.5817994540556,48.4652114798747,47.3486235056939,46.232035531513,45.1154475573323,43.9988595831514,44.3133255229537,44.627791462756,44.9422574025583,45.2567233423606,45.5711892821628,45.5711892821628,45.5711892821628
752,"SWE","Sweden",32.0381287558035,32.0892188379019,32.1403089200005,32.1913990020989,32.2424890841974,32.2935791662959,32.31065239791,32.3277256295241,32.3447988611382,32.3618720927523,32.3789453243664,32.3285355522545,32.2781257801427,32.2277160080309,32.177306235919,32.1268964638072,33.0492470138373,33.9715975638673,34.8939481138974,35.8162986639275,36.7386492139575,38.3520733670628,39.9654975201682,41.5789216732735,43.1923458263788,44.8057699794841,44.8057699794841,44.8057699794841
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",32.2675209894201,32.0457671715777,31.8240133537354,31.602259535893,31.3805057180506,31.1587519002082,30.9230737346435,30.6873955690787,30.451717403514,30.2160392379492,29.9803610723845,29.6845197517618,29.3886784311391,29.0928371105165,28.7969957898938,28.5011544692711,28.3220206541287,28.1428868389864,27.9637530238441,27.7846192087018,27.6054853935594,28.5903808985368,29.5752764035142,30.5601719084916,31.5450674134689,32.5299629184463,32.5299629184463,32.5299629184463
158,"TWN","Taiwan",20.2817449483267,20.2765705371852,20.2713961260438,20.2662217149024,20.2610473037609,20.2558728926195,20.2387556746135,20.2216384566077,20.2045212386018,20.1874040205959,20.17028680259,20.1561500871679,20.1420133717458,20.1278766563237,20.1137399409016,20.0996032254794,20.087551670786,20.0755001160924,20.063448561399,20.0513970067054,20.039345452012,22.4380814965281,24.8368175410443,27.2355535855603,29.6342896300765,32.0330256745926,32.0330256745926,32.0330256745926
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",32.3034887249069,31.996983839114,31.6904789533211,31.3839740675282,31.0774691817353,30.7709642959424,30.3128081270212,29.8546519580999,29.3964957891785,28.9383396202572,28.480183451336,28.015803244584,27.5514230378321,27.0870428310802,26.6226626243283,26.1582824175764,24.8374894840783,23.5166965505801,22.1959036170819,20.8751106835838,19.5543177500857,20.3210316480738,21.087745546062,21.8544594440501,22.6211733420383,23.3878872400265,23.3878872400265,23.3878872400265
764,"THA","Thailand",7.2403579483239,7.15987378990188,7.07938963147987,6.99890547305775,6.91842131463574,6.83793715621371,6.69810434471778,6.55827153322183,6.41843872172598,6.27860591023004,6.13877309873409,6.0633952642749,5.98801742981563,5.91263959535644,5.83726176089716,5.76188392643799,4.38964362885076,3.01740333126355,1.64516303367634,0.272922736089114,0,0,0.593592079621246,1.44004690018093,2.28650172074059,3.13295654130025,3.13295654130025,3.13295654130025
626,"TLS","Timor-Leste",58.3434178378683,58.5693988041472,58.7953797704261,59.0213607367051,59.247341702984,59.473322669263,59.2160915076593,58.9588603460557,58.7016291844521,58.4443980228484,58.1871668612448,57.9148239951541,57.6424811290634,57.3701382629728,57.0977953968821,56.8254525307915,55.1984519759129,53.5714514210344,51.9444508661559,50.3174503112774,48.6904497563988,49.0733752327601,49.4563007091213,49.8392261854825,50.2221516618437,50.605077138205,50.605077138205,50.605077138205
768,"TGO","Togo",38.0463466707624,37.8137882602351,37.5812298497078,37.3486714391806,37.1161130286533,36.883554618126,36.7199269503797,36.5562992826334,36.392671614887,36.2290439471407,36.0654162793944,35.8291370417747,35.5928578041549,35.3565785665353,35.1202993289155,34.8840200912958,33.6320535924362,32.3800870935766,31.128120594717,29.8761540958574,28.6241875969978,29.4821966357532,30.3402056745086,31.198214713264,32.0562237520194,32.9142327907748,32.9142327907748,32.9142327907748
776,"TON","Tonga",59.4403302297846,59.3923445848145,59.3443589398444,59.2963732948743,59.2483876499041,59.200402004934,59.1404123776599,59.0804227503859,59.0204331231117,58.9604434958377,58.9004538685636,58.849378708638,58.7983035487125,58.747228388787,58.6961532288614,58.6450780689358,58.5989152458851,58.5527524228342,58.5065895997834,58.4604267767326,58.4142639536818,60.6986872897976,62.9831106259135,65.2675339620293,67.5519572981452,69.836380634261,69.836380634261,69.836380634261
780,"TTO","Trinidad and Tobago",25.7298123573545,25.586824849889,25.4438373424235,25.3008498349581,25.1578623274925,25.014874820027,24.831287303932,24.6476997878368,24.4641122717417,24.2805247556466,24.0969372395515,23.9915303032158,23.88612336688,23.7807164305442,23.6753094942084,23.5699025578727,23.0325408220148,22.4951790861569,21.957817350299,21.420455614441,20.8830938785832,21.8169126608934,22.7507314432034,23.6845502255136,24.6183690078237,25.5521877901339,25.5521877901339,25.5521877901339
788,"TUN","Tunisia",25.8133426150202,25.6695042232892,25.5256658315582,25.3818274398271,25.2379890480961,25.0941506563652,25.0387435092252,24.9833363620854,24.9279292149455,24.8725220678056,24.8171149206657,24.8106429569869,24.8041709933079,24.7976990296291,24.7912270659502,24.7847551022713,24.2911110528599,23.7974670034485,23.3038229540371,22.8101789046256,22.3165348552142,23.4058380099476,24.4951411646808,25.5844443194142,26.6737474741475,27.7630506288809,27.7630506288809,27.7630506288809
792,"TUR","Turkey",19.8340895808597,19.7207379248595,19.6073862688592,19.494034612859,19.3806829568587,19.2673313008585,19.221573384572,19.1758154682855,19.130057551999,19.0842996357125,19.038541719426,19.0070837040062,18.9756256885863,18.9441676731666,18.9127096577467,18.8812516423269,18.0203590106453,17.1594663789637,16.298573747282,15.4376811156004,14.5767884839188,15.328949076581,16.0811096692432,16.8332702619053,17.5854308545675,18.3375914472297,18.3375914472297,18.3375914472297
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",81.5973608419572,81.3199522892887,81.0425437366211,80.7651351839527,80.4877266312842,80.2103180786162,79.6701124850792,79.1299068915422,78.5897012980051,78.0494957044681,77.5092901109311,77.3763763011934,77.2434624914557,77.1105486817181,76.9776348719804,76.8447210622428,76.7654721176019,76.686223172961,76.60697422832,76.5277252836791,76.4484763390382,76.5499970173188,76.6515176955994,76.75303837388,76.8545590521607,76.9560797304412,76.9560797304412,76.9560797304412
